text,intent
I entered the wrong address.,update_address
I need to change my delivery location.,update_address
Please modify my address before shipping.,update_address
Deliver my order to a new address.,update_address
I want my package sent to another address.,update_address
Update the address for order 12345.,update_address
Change the delivery location.,update_address
Please correct my address.,update_address
I have moved to a new address.,update_address
My shipping address needs to be updated.,update_address
Mera delivery address badal do.,update_address
Mujhe apna address update karna hai.,update_address
Mera shipping address change karo.,update_address
Galat address dal diya tha.,update_address
Naye address par delivery karo.,update_address
Order number 12345 ka address badal do.,update_address
Delivery location update karo.,update_address
Mera naya address save karo.,update_address
Maine ghar change kar liya hai.,update_address
Package naye address par bhejo.,update_address
Address mein correction karni hai.,update_address
Delivery address update kar do.,update_address
Mera address modify karo.,update_address
Purana address hata do.,update_address
Naya address use karo.,update_address
Mera address change kar do.,update_address
Please delivery address update karo.,update_address
Address galat hai change karo.,update_address
Can you update mera address?,update_address
Naye ghar pe delivery karna.,update_address
Address edit kar do.,update_address
Shipping address badal do.,update_address
Delivery location change karo.,update_address
Mera naya address add karo.,update_address
Address update karna hai.,update_address
Parcel naye address pe bhejna.,update_address
Delivery address edit karo.,update_address
Old address remove karo.,update_address
Address update please.,update_address
Package ko naye location par bhejo.,update_address
change address.,update_address
update address.,update_address
wrong address.,update_address
new address.,update_address
change shipping address.,update_address
Contact the delivery agent.,delivery_agent_contact
I want to talk to the delivery agent.,delivery_agent_contact
Can I get the delivery agent's phone number?,delivery_agent_contact
Give me the courier's contact number.,delivery_agent_contact
Please connect me with the delivery executive.,delivery_agent_contact
I need to call the delivery person.,delivery_agent_contact
Share the delivery partner's contact details.,delivery_agent_contact
How can I contact my delivery agent?,delivery_agent_contact
I want to speak with the courier.,delivery_agent_contact
Can you provide the delivery person's number?,delivery_agent_contact
Give me the contact details of the delivery executive.,delivery_agent_contact
I need to reach the delivery partner.,delivery_agent_contact
Can I call the courier agent?,delivery_agent_contact
Please let me contact the delivery boy.,delivery_agent_contact
Connect me to my delivery partner.,delivery_agent_contact
Mujhe delivery agent se baat karni hai.,delivery_agent_contact
Delivery agent ka number do.,delivery_agent_contact
Courier wale ka contact do.,delivery_agent_contact
Delivery boy ka phone number chahiye.,delivery_agent_contact
Mujhe delivery executive se connect karo.,delivery_agent_contact
Delivery partner ka number share karo.,delivery_agent_contact
Courier se baat karni hai.,delivery_agent_contact
Delivery wale ko call karna hai.,delivery_agent_contact
Delivery agent ki details do.,delivery_agent_contact
Mujhe courier ka contact chahiye.,delivery_agent_contact
Delivery person ka mobile number batao.,delivery_agent_contact
Delivery boy se baat karwao.,delivery_agent_contact
Agent ka phone number do.,delivery_agent_contact
Courier executive se connect karo.,delivery_agent_contact
Delivery partner se contact karna hai.,delivery_agent_contact
Delivery agent ka number batao.,delivery_agent_contact
Please delivery boy se connect karo.,delivery_agent_contact
Courier ka contact share karo.,delivery_agent_contact
Can you call delivery agent?,delivery_agent_contact
Delivery executive ka number chahiye.,delivery_agent_contact
Delivery wale se baat karni hai.,delivery_agent_contact
Courier agent ka contact do.,delivery_agent_contact
Delivery partner ko connect karo.,delivery_agent_contact
Delivery boy ko phone lagao.,delivery_agent_contact
Mujhe delivery agent ka mobile do.,delivery_agent_contact
Courier wale ka number chahiye.,delivery_agent_contact
Delivery agent se baat karwa do.,delivery_agent_contact
Delivery contact details do.,delivery_agent_contact
Agent se connect karo.,delivery_agent_contact
Delivery person ka contact batao.,delivery_agent_contact
delivery agent number.,delivery_agent_contact
contact courier.,delivery_agent_contact
call delivery boy.,delivery_agent_contact
courier phone number.,delivery_agent_contact
delivery executive contact.,delivery_agent_contact
I received an incomplete package.,missing_package
One item is missing from my order.,missing_package
My package is missing an item.,missing_package
The parcel arrived without one product.,missing_package
I did not receive all the items.,missing_package
My order is incomplete.,missing_package
The box was missing one product.,missing_package
I received fewer items than ordered.,missing_package
One product was not included.,missing_package
My parcel is incomplete.,missing_package
I received only part of my order.,missing_package
An item is missing from the package.,missing_package
The package arrived with missing products.,missing_package
One accessory is missing.,missing_package
Some items are missing from my parcel.,missing_package
Mere order mein ek item missing hai.,missing_package
Package mein ek product nahi mila.,missing_package
Mera parcel incomplete hai.,missing_package
Ek samaan nahi aaya.,missing_package
Order mein ek cheez kam hai.,missing_package
Mujhe saare items nahi mile.,missing_package
Parcel mein product missing hai.,missing_package
Ek accessory nahi mili.,missing_package
Mera order adhoora hai.,missing_package
Package mein ek item kam hai.,missing_package
Box ke andar ek product nahi tha.,missing_package
Mujhe sirf ek item mila.,missing_package
Order ka ek part missing hai.,missing_package
Parcel pura nahi hai.,missing_package
Ek product deliver nahi hua.,missing_package
Mere parcel mein ek item missing hai.,missing_package
Package incomplete hai.,missing_package
Order mein ek product kam hai.,missing_package
Please missing item check karo.,missing_package
Can you check missing product?,missing_package
Mujhe pura order nahi mila.,missing_package
Ek item nahi aaya.,missing_package
Parcel ke andar product missing hai.,missing_package
Missing item ka complaint karna hai.,missing_package
Order incomplete deliver hua.,missing_package
Box mein item nahi tha.,missing_package
Package mein saman kam nikla.,missing_package
Missing product ka kya karna hai?,missing_package
Order ka ek item deliver nahi hua.,missing_package
Parcel incomplete deliver hua.,missing_package
item missing.,missing_package
missing product.,missing_package
parcel incomplete.,missing_package
box empty.,missing_package
one item missing.,missing_package
My package arrived damaged.,damaged_package
The product is damaged.,damaged_package
I received a broken item.,damaged_package
My parcel was damaged during delivery.,damaged_package
The box is damaged.,damaged_package
The item is defective.,damaged_package
I received a damaged product.,damaged_package
The package was torn.,damaged_package
The product is not in good condition.,damaged_package
The parcel arrived broken.,damaged_package
The screen of the product is cracked.,damaged_package
The item was damaged inside the box.,damaged_package
The product has physical damage.,damaged_package
The package was crushed during delivery.,damaged_package
I need a replacement because the item is damaged.,damaged_package
Mera package damage ho gaya hai.,damaged_package
Mujhe damaged product mila hai.,damaged_package
Parcel toot gaya hai.,damaged_package
Product broken hai.,damaged_package
Box damage hai.,damaged_package
Delivery ke time package damage ho gaya.,damaged_package
Item kharab hai.,damaged_package
Mujhe defective product mila hai.,damaged_package
Screen toot gayi hai.,damaged_package
Package phata hua mila.,damaged_package
Product ki condition kharab hai.,damaged_package
Item toot kar aaya hai.,damaged_package
Box daba hua hai.,damaged_package
Product damage hai.,damaged_package
Parcel damage deliver hua hai.,damaged_package
Mera parcel damage hai.,damaged_package
Product broken aaya hai.,damaged_package
Please damaged item replace karo.,damaged_package
Package phata hua hai.,damaged_package
Can you check damaged product?,damaged_package
Mujhe broken item mila hai.,damaged_package
Delivery mein product damage ho gaya.,damaged_package
Box toot gaya hai.,damaged_package
Product ki screen crack hai.,damaged_package
Damaged parcel receive hua.,damaged_package
Item kharab nikla.,damaged_package
Package ki condition achhi nahi hai.,damaged_package
Damaged product ka complaint karna hai.,damaged_package
Parcel damage deliver hua.,damaged_package
Replacement chahiye product damage hai.,damaged_package
damaged package.,damaged_package
broken product.,damaged_package
item damaged.,damaged_package
parcel broken.,damaged_package
box damaged.,damaged_package
I received the wrong product.,wrong_delivery
This is not the item I ordered.,wrong_delivery
The wrong package was delivered.,wrong_delivery
I got someone else's order.,wrong_delivery
The delivered product is incorrect.,wrong_delivery
I received the wrong item.,wrong_delivery
This package belongs to someone else.,wrong_delivery
The product doesn't match my order.,wrong_delivery
Wrong order delivered to me.,wrong_delivery
I received a different product.,wrong_delivery
The item delivered is completely different.,wrong_delivery
This is not my package.,wrong_delivery
I got the wrong color and model.,wrong_delivery
The courier delivered the wrong parcel.,wrong_delivery
Please replace the wrongly delivered item.,wrong_delivery
Mujhe galat product mila hai.,wrong_delivery
Ye mera order nahi hai.,wrong_delivery
Galat parcel deliver hua hai.,wrong_delivery
Mujhe kisi aur ka order mila hai.,wrong_delivery
Galat item deliver hua hai.,wrong_delivery
Product order se match nahi karta.,wrong_delivery
Mujhe dusra product mila hai.,wrong_delivery
Ye package mera nahi hai.,wrong_delivery
Courier ne galat parcel diya.,wrong_delivery
Mera order kuch aur tha.,wrong_delivery
Mujhe wrong delivery mili hai.,wrong_delivery
Ye galat saman hai.,wrong_delivery
Order ke badle dusra item aaya hai.,wrong_delivery
Galat color deliver hua hai.,wrong_delivery
Galat model bhej diya gaya.,wrong_delivery
Mujhe wrong product mila.,wrong_delivery
Please wrong order replace karo.,wrong_delivery
Ye mera parcel nahi hai.,wrong_delivery
Can you check wrong delivery?,wrong_delivery
Wrong item receive hua hai.,wrong_delivery
Courier ne galat package diya.,wrong_delivery
Mera order alag tha.,wrong_delivery
Product change ho gaya lagta hai.,wrong_delivery
Galat saman deliver hua hai.,wrong_delivery
Ye kisi aur ka order hai.,wrong_delivery
Package galat address se aaya hai.,wrong_delivery
Wrong delivery ka complaint karna hai.,wrong_delivery
Order ke badle dusra parcel mila.,wrong_delivery
Galat parcel receive hua.,wrong_delivery
Wrong product replace kar do.,wrong_delivery
wrong product.,wrong_delivery
wrong item received.,wrong_delivery
wrong parcel.,wrong_delivery
received wrong order.,wrong_delivery
this isn't my order.,wrong_delivery
Leave the package at the front door.,delivery_instructions
Call me before delivery.,delivery_instructions
Please don't ring the doorbell.,delivery_instructions
Deliver it to the security guard.,delivery_instructions
Leave the parcel with my neighbor.,delivery_instructions
Place the package at the reception.,delivery_instructions
Hand it over to my family member.,delivery_instructions
Leave the package outside the door.,delivery_instructions
Deliver after calling me.,delivery_instructions
Do not leave the package unattended.,delivery_instructions
Please leave it in the mailbox.,delivery_instructions
Call me when you arrive.,delivery_instructions
Leave it with the watchman.,delivery_instructions
Deliver only after confirming with me.,delivery_instructions
Keep the package in a safe place.,delivery_instructions
Package gate ke bahar rakh dena.,delivery_instructions
Delivery se pehle mujhe call karna.,delivery_instructions
Doorbell mat bajana.,delivery_instructions
Parcel security guard ko de dena.,delivery_instructions
Package padosi ke paas chhod dena.,delivery_instructions
Reception par parcel rakh dena.,delivery_instructions
Mere family member ko de dena.,delivery_instructions
Parcel darwaze ke bahar rakh dena.,delivery_instructions
Aane se pehle phone karna.,delivery_instructions
Package unattended mat chhodna.,delivery_instructions
Letter box mein parcel rakh dena.,delivery_instructions
Ghar pahunchne par call karna.,delivery_instructions
Watchman ko parcel de dena.,delivery_instructions
Confirm karke hi delivery karna.,delivery_instructions
Package safe jagah par rakhna.,delivery_instructions
Gate ke bahar parcel rakh dena.,delivery_instructions
Please delivery se pehle call karna.,delivery_instructions
Bell mat bajana.,delivery_instructions
Security ko parcel de dena.,delivery_instructions
Can you leave package with neighbor?,delivery_instructions
Reception pe parcel rakh dena.,delivery_instructions
Call karke delivery karna.,delivery_instructions
Package bahar mat chhodna.,delivery_instructions
Watchman ko de dena.,delivery_instructions
Family member ko handover kar dena.,delivery_instructions
Safe place pe parcel rakhna.,delivery_instructions
Package receive karne se pehle phone karna.,delivery_instructions
Parcel ko front door pe rakh dena.,delivery_instructions
Delivery instructions follow karna.,delivery_instructions
Package guard ke paas chhod dena.,delivery_instructions
leave at door.,delivery_instructions
call before delivery.,delivery_instructions
don't ring bell.,delivery_instructions
leave with guard.,delivery_instructions
leave with neighbor.,delivery_instructions
What is my payment status?,payment_status
Check my payment status.,payment_status
Has my payment been received?,payment_status
Did my payment go through?,payment_status
Is my payment successful?,payment_status
Can you verify my payment?,payment_status
Show my payment details.,payment_status
I want to know my payment status.,payment_status
Has the payment been completed?,payment_status
Was my payment processed?,payment_status
Check whether my payment is successful.,payment_status
Did you receive my payment?,payment_status
Is my transaction complete?,payment_status
Show the status of my payment.,payment_status
Tell me if my payment is confirmed.,payment_status
Mere payment ka status kya hai?,payment_status
Mera payment successful hua kya?,payment_status
Kya payment complete ho gaya?,payment_status
Payment receive hua ya nahi?,payment_status
Mera transaction successful hua kya?,payment_status
Payment ka status batao.,payment_status
Mujhe payment details dikhao.,payment_status
Payment process hua kya?,payment_status
Payment confirm hua ya nahi?,payment_status
Mera payment verify karo.,payment_status
Transaction complete hua kya?,payment_status
Payment pending hai kya?,payment_status
Mera payment check karo.,payment_status
Payment receive hua kya?,payment_status
Payment ki latest update do.,payment_status
Payment status batao.,payment_status
Mera payment check kar do.,payment_status
Please payment verify karo.,payment_status
Payment successful hua kya?,payment_status
Can you check mera payment?,payment_status
Payment complete hua ya nahi?,payment_status
Transaction status dikhao.,payment_status
Payment confirm karo.,payment_status
Mera transaction check karo.,payment_status
Payment ka update chahiye.,payment_status
Payment process ho gaya kya?,payment_status
Payment details batao.,payment_status
Transaction verify karo.,payment_status
Payment status please.,payment_status
Payment update do.,payment_status
payment status.,payment_status
payment received?,payment_status
transaction status.,payment_status
payment confirmed.,payment_status
check payment.,payment_status
My payment failed.,payment_failed
The payment was unsuccessful.,payment_failed
My transaction was declined.,payment_failed
I couldn't complete the payment.,payment_failed
The payment did not go through.,payment_failed
My card payment failed.,payment_failed
The payment gateway showed an error.,payment_failed
I received a payment failed message.,payment_failed
The transaction could not be completed.,payment_failed
My payment was rejected.,payment_failed
The payment was cancelled automatically.,payment_failed
My order wasn't placed because the payment failed.,payment_failed
The payment page showed an error.,payment_failed
I got a payment failure notification.,payment_failed
My online payment failed.,payment_failed
Mera payment fail ho gaya.,payment_failed
Payment successful nahi hua.,payment_failed
Transaction fail ho gaya.,payment_failed
Mera payment complete nahi hua.,payment_failed
Payment reject ho gaya.,payment_failed
Card se payment nahi hua.,payment_failed
Payment gateway error aa gaya.,payment_failed
Mujhe payment failed ka message mila.,payment_failed
Order place nahi hua payment fail hone ki wajah se.,payment_failed
Payment process complete nahi hua.,payment_failed
Transaction cancel ho gaya.,payment_failed
Payment pending ke baad fail ho gaya.,payment_failed
Online payment fail ho gaya.,payment_failed
Payment mein error aa gaya.,payment_failed
Payment accept nahi hua.,payment_failed
Payment fail ho gaya.,payment_failed
Transaction unsuccessful hai.,payment_failed
Please payment check karo.,payment_failed
Payment error aa raha hai.,payment_failed
Can you check mera payment?,payment_failed
Order place nahi hua kyunki payment fail hua.,payment_failed
Payment reject ho gaya hai.,payment_failed
Transaction complete nahi hua.,payment_failed
Payment gateway issue hai.,payment_failed
Payment process fail ho gaya.,payment_failed
Card payment unsuccessful hai.,payment_failed
Payment error fix karo.,payment_failed
Payment retry karna hai.,payment_failed
Payment complete nahi ho raha.,payment_failed
Transaction failed dikha raha hai.,payment_failed
payment failed.,payment_failed
transaction failed.,payment_failed
payment error.,payment_failed
payment declined.,payment_failed
payment unsuccessful.,payment_failed
Where is my refund?,refund_status
Check my refund status.,refund_status
What is the status of my refund?,refund_status
Has my refund been processed?,refund_status
When will I receive my refund?,refund_status
I want to know my refund status.,refund_status
Has my refund been approved?,refund_status
Show my refund details.,refund_status
How long will my refund take?,refund_status
Is my refund completed?,refund_status
Has the refund been initiated?,refund_status
When will the refunded amount be credited?,refund_status
Can you check my refund?,refund_status
I haven't received my refund yet.,refund_status
Give me an update on my refund.,refund_status
Mere refund ka status kya hai?,refund_status
Mera refund kab milega?,refund_status
Refund process hua kya?,refund_status
Mera refund approve hua kya?,refund_status
Refund ki latest update do.,refund_status
Mujhe refund status batao.,refund_status
Refund initiate hua ya nahi?,refund_status
Refund amount kab aayega?,refund_status
Mera paisa kab wapas milega?,refund_status
Refund complete hua kya?,refund_status
Mera refund check karo.,refund_status
Refund receive nahi hua abhi tak.,refund_status
Refund pending hai kya?,refund_status
Refund details dikhao.,refund_status
Refund ka update chahiye.,refund_status
Refund status batao.,refund_status
Please mera refund check karo.,refund_status
Refund kab aayega?,refund_status
Can you check mera refund?,refund_status
Mera refund pending hai.,refund_status
Refund complete hua ya nahi?,refund_status
Refund process check karo.,refund_status
Paisa refund hua kya?,refund_status
Refund ki information do.,refund_status
Refund amount receive nahi hua.,refund_status
Refund update chahiye.,refund_status
Mera refund verify karo.,refund_status
Refund status please.,refund_status
Refund track karo.,refund_status
Refund ka latest status dikhao.,refund_status
refund status.,refund_status
where is refund.,refund_status
refund pending.,refund_status
refund update.,refund_status
check refund.,refund_status
I want a refund.,refund_request
Please refund my money.,refund_request
Initiate a refund for my order.,refund_request
Can I get a refund?,refund_request
I would like to request a refund.,refund_request
Refund my payment.,refund_request
Please process my refund.,refund_request
I need my money back.,refund_request
Start the refund process.,refund_request
I want to return this item and get a refund.,refund_request
Refund the amount to my account.,refund_request
Can you issue my refund?,refund_request
I need a full refund.,refund_request
Please initiate my refund request.,refund_request
I want my payment refunded.,refund_request
Mujhe refund chahiye.,refund_request
Mera paisa wapas karo.,refund_request
Refund request raise karo.,refund_request
Mujhe refund ke liye apply karna hai.,refund_request
Mera payment refund karo.,refund_request
Refund initiate karo.,refund_request
Mujhe pura refund chahiye.,refund_request
Mera refund process shuru karo.,refund_request
Mera paisa account mein wapas bhejo.,refund_request
Refund request accept karo.,refund_request
Order ka refund chahiye.,refund_request
Refund approve karo.,refund_request
Mujhe payment wapas chahiye.,refund_request
Refund ke liye request bhejo.,refund_request
Refund ka process start karo.,refund_request
Refund kar do.,refund_request
Please mera refund initiate karo.,refund_request
Mera paisa refund karo.,refund_request
Can you refund my payment?,refund_request
Refund request bhejna hai.,refund_request
Mujhe refund apply karna hai.,refund_request
Payment wapas kar do.,refund_request
Refund process kar do.,refund_request
Order ka refund chahiye please.,refund_request
Mera amount wapas bhejo.,refund_request
Refund request submit karo.,refund_request
Paisa return kar do.,refund_request
Refund chahiye yaar.,refund_request
Payment refund please.,refund_request
Refund initiate kar do.,refund_request
refund request.,refund_request
need refund.,refund_request
refund my money.,refund_request
initiate refund.,refund_request
money back.,refund_request
I need my invoice.,invoice_request
Please send me the invoice.,invoice_request
Can you generate my invoice?,invoice_request
I want to download my invoice.,invoice_request
Email me the invoice.,invoice_request
Please send my bill.,invoice_request
I need the receipt for my order.,invoice_request
Can I get a copy of my invoice?,invoice_request
Generate a GST invoice.,invoice_request
I want the invoice for order 12345.,invoice_request
Please provide my purchase receipt.,invoice_request
Download my bill.,invoice_request
I need the tax invoice.,invoice_request
Share my invoice as a PDF.,invoice_request
Please resend my invoice.,invoice_request
Mujhe invoice chahiye.,invoice_request
Mera invoice bhejo.,invoice_request
Invoice generate karo.,invoice_request
GST invoice chahiye.,invoice_request
Order ka bill bhejo.,invoice_request
Mujhe receipt chahiye.,invoice_request
Invoice email kar do.,invoice_request
Mera tax invoice bhejo.,invoice_request
Order number 12345 ka invoice bhejo.,invoice_request
Bill download karna hai.,invoice_request
Invoice ki copy bhejo.,invoice_request
Purchase receipt chahiye.,invoice_request
Invoice PDF bhejo.,invoice_request
Mera bill generate karo.,invoice_request
Invoice dobara bhejo.,invoice_request
Invoice bhej do.,invoice_request
Please GST bill bhejo.,invoice_request
Receipt send karo.,invoice_request
Can you send mera invoice?,invoice_request
Order ka invoice chahiye.,invoice_request
Bill email kar do.,invoice_request
Invoice PDF chahiye.,invoice_request
Mera receipt bhejo.,invoice_request
Invoice download karna hai.,invoice_request
Purchase bill chahiye.,invoice_request
Invoice resend karo.,invoice_request
Bill ki copy bhejo.,invoice_request
Tax invoice bhejo.,invoice_request
Invoice please.,invoice_request
Mujhe order ka bill do.,invoice_request
invoice.,invoice_request
send invoice.,invoice_request
need receipt.,invoice_request
gst invoice.,invoice_request
download bill.,invoice_request
Change my payment method.,payment_method_change
I want to use a different payment method.,payment_method_change
Please change my payment option.,payment_method_change
Can I switch my payment method?,payment_method_change
I want to pay using UPI instead.,payment_method_change
Change my payment from card to UPI.,payment_method_change
Switch my payment to credit card.,payment_method_change
I want to pay using my debit card.,payment_method_change
Change Cash on Delivery to online payment.,payment_method_change
Update my payment method.,payment_method_change
Use another payment option.,payment_method_change
I selected the wrong payment method.,payment_method_change
Please update my payment preference.,payment_method_change
I want to change my payment mode.,payment_method_change
Can you modify my payment method?,payment_method_change
Mera payment method badal do.,payment_method_change
Mujhe payment option change karna hai.,payment_method_change
UPI se payment karna hai.,payment_method_change
Card ki jagah UPI use karna hai.,payment_method_change
Cash on Delivery hata do.,payment_method_change
Online payment karna hai.,payment_method_change
Payment mode change karo.,payment_method_change
Credit card se payment karna hai.,payment_method_change
Debit card use karna hai.,payment_method_change
Payment preference update karo.,payment_method_change
Galat payment method select ho gaya.,payment_method_change
Payment option modify karo.,payment_method_change
Mera payment mode update karo.,payment_method_change
Dusra payment method use karna hai.,payment_method_change
Payment type change karo.,payment_method_change
Payment method change karo.,payment_method_change
Please UPI se payment karna hai.,payment_method_change
COD se online payment karna hai.,payment_method_change
Can you change mera payment method?,payment_method_change
Payment option update kar do.,payment_method_change
Card se payment nahi karna.,payment_method_change
UPI payment enable karo.,payment_method_change
Mera payment mode badal do.,payment_method_change
Payment choice change karni hai.,payment_method_change
Credit card use karna hai.,payment_method_change
Debit card select kar do.,payment_method_change
Payment method edit karo.,payment_method_change
Online payment pe switch karo.,payment_method_change
Payment option please change.,payment_method_change
Different payment method chahiye.,payment_method_change
change payment method.,payment_method_change
switch payment.,payment_method_change
use UPI.,payment_method_change
change payment option.,payment_method_change
update payment mode.,payment_method_change
I was charged twice.,duplicate_payment
Money was deducted twice.,duplicate_payment
Duplicate payment was made.,duplicate_payment
I paid twice for the same order.,duplicate_payment
The payment was processed two times.,duplicate_payment
I have been charged twice.,duplicate_payment
Double payment has been deducted.,duplicate_payment
My account was debited twice.,duplicate_payment
The same transaction happened twice.,duplicate_payment
I accidentally made two payments.,duplicate_payment
I made two payments for one order.,duplicate_payment
My payment got duplicated.,duplicate_payment
I paid twice by mistake.,duplicate_payment
Two payments were taken for one purchase.,duplicate_payment
Please check the duplicate transaction.,duplicate_payment
Mere account se do baar paise kat gaye.,duplicate_payment
Mera payment do baar ho gaya.,duplicate_payment
Ek order ke liye do payment ho gaye.,duplicate_payment
Duplicate payment ho gaya.,duplicate_payment
Do baar transaction ho gaya.,duplicate_payment
Mere paise do baar deduct hue.,duplicate_payment
Same order ka payment do baar hua.,duplicate_payment
Galti se do payment ho gaye.,duplicate_payment
Mere account se double amount kata.,duplicate_payment
Ek hi order ke liye double charge hua.,duplicate_payment
Payment duplicate ho gaya.,duplicate_payment
Do transactions dikh rahe hain.,duplicate_payment
Mujhe do baar charge kiya gaya.,duplicate_payment
Payment repeat ho gaya.,duplicate_payment
Double payment issue hai.,duplicate_payment
Payment do baar ho gaya.,duplicate_payment
Money double deduct ho gaya.,duplicate_payment
Please duplicate payment check karo.,duplicate_payment
Can you verify duplicate payment?,duplicate_payment
Same order ke liye 2 payments ho gaye.,duplicate_payment
Double charge lag gaya.,duplicate_payment
Mere account se extra paise kat gaye.,duplicate_payment
Payment duplicate dikha raha hai.,duplicate_payment
Transaction do baar hua.,duplicate_payment
Double payment refund chahiye.,duplicate_payment
Duplicate transaction check karo.,duplicate_payment
Payment repeat ho gaya hai.,duplicate_payment
Order ke liye do baar payment hua.,duplicate_payment
Double amount deduct hua.,duplicate_payment
Extra payment ho gaya.,duplicate_payment
charged twice.,duplicate_payment
double payment.,duplicate_payment
money deducted twice.,duplicate_payment
duplicate transaction.,duplicate_payment
paid twice.,duplicate_payment
Where is my cashback?,cashback_query
Check my cashback status.,cashback_query
I didn't receive my cashback.,cashback_query
Has my cashback been credited?,cashback_query
How much cashback did I earn?,cashback_query
When will I receive my cashback?,cashback_query
Show my cashback details.,cashback_query
My cashback is missing.,cashback_query
Can you check my cashback?,cashback_query
I want to know my cashback amount.,cashback_query
Cashback has not been credited.,cashback_query
Is my cashback approved?,cashback_query
Why didn't I receive cashback?,cashback_query
Track my cashback.,cashback_query
Give me a cashback update.,cashback_query
Mera cashback kahan hai?,cashback_query
Mujhe cashback nahi mila.,cashback_query
Cashback kab milega?,cashback_query
Cashback ka status batao.,cashback_query
Mera cashback check karo.,cashback_query
Cashback account mein aaya kya?,cashback_query
Kitna cashback mila?,cashback_query
Cashback credit hua kya?,cashback_query
Mera cashback pending hai.,cashback_query
Cashback ki details dikhao.,cashback_query
Cashback approve hua kya?,cashback_query
Mujhe cashback kyun nahi mila?,cashback_query
Cashback track karo.,cashback_query
Cashback ki latest update do.,cashback_query
Cashback amount batao.,cashback_query
Cashback check karo.,cashback_query
Please mera cashback verify karo.,cashback_query
Cashback kab credit hoga?,cashback_query
Can you check mera cashback?,cashback_query
Cashback nahi aaya.,cashback_query
Cashback amount kitna hai?,cashback_query
Cashback pending dikha raha hai.,cashback_query
Mera cashback update do.,cashback_query
Cashback receive nahi hua.,cashback_query
Cashback ka info chahiye.,cashback_query
Cashback credit kar do.,cashback_query
Cashback status please.,cashback_query
Offer ka cashback kahan gaya?,cashback_query
Cashback verify karo.,cashback_query
Cashback update chahiye.,cashback_query
cashback status.,cashback_query
cashback not received.,cashback_query
cashback pending.,cashback_query
check cashback.,cashback_query
cashback credited?,cashback_query
My promo code is not working.,promo_code_issue
The coupon code is invalid.,promo_code_issue
I can't apply the promo code.,promo_code_issue
The discount was not applied.,promo_code_issue
Why is my coupon not working?,promo_code_issue
My voucher has expired.,promo_code_issue
The offer code is not valid.,promo_code_issue
I entered the coupon but got no discount.,promo_code_issue
Please check my promo code.,promo_code_issue
The promo code shows an error.,promo_code_issue
My coupon was rejected.,promo_code_issue
I am unable to redeem the offer.,promo_code_issue
Discount coupon is not accepted.,promo_code_issue
Why can't I use this voucher?,promo_code_issue
The promotional code failed.,promo_code_issue
Mera promo code kaam nahi kar raha.,promo_code_issue
Coupon code invalid dikha raha hai.,promo_code_issue
Promo code apply nahi ho raha.,promo_code_issue
Discount nahi mila.,promo_code_issue
Coupon accept nahi ho raha.,promo_code_issue
Offer code expire ho gaya hai.,promo_code_issue
Voucher kaam nahi kar raha.,promo_code_issue
Promo code error aa raha hai.,promo_code_issue
Discount apply nahi hua.,promo_code_issue
Coupon reject ho gaya.,promo_code_issue
Offer redeem nahi ho raha.,promo_code_issue
Promo code verify karo.,promo_code_issue
Coupon code check karo.,promo_code_issue
Mera voucher invalid hai.,promo_code_issue
Promo code use nahi kar pa raha hoon.,promo_code_issue
Promo code check karo.,promo_code_issue
Coupon apply kar do.,promo_code_issue
Discount nahi lag raha.,promo_code_issue
Can you check mera promo code?,promo_code_issue
Voucher ka issue hai.,promo_code_issue
Promo code invalid hai.,promo_code_issue
Coupon work nahi kar raha.,promo_code_issue
Offer code apply nahi ho raha.,promo_code_issue
Discount coupon reject ho gaya.,promo_code_issue
Promo code error fix karo.,promo_code_issue
Coupon redeem nahi ho raha.,promo_code_issue
Offer apply nahi hua.,promo_code_issue
Promo code please check.,promo_code_issue
Coupon issue solve karo.,promo_code_issue
Discount code kaam nahi kar raha.,promo_code_issue
promo code not working.,promo_code_issue
invalid coupon.,promo_code_issue
discount not applied.,promo_code_issue
coupon error.,promo_code_issue
offer code failed.,promo_code_issue
Check my wallet balance.,wallet_balance
What is my wallet balance?,wallet_balance
Show my wallet balance.,wallet_balance
How much money is in my wallet?,wallet_balance
I want to check my wallet amount.,wallet_balance
Display my wallet balance.,wallet_balance
How much balance do I have in my wallet?,wallet_balance
Can you show my wallet amount?,wallet_balance
Is there any money in my wallet?,wallet_balance
Show my wallet details.,wallet_balance
What is the available wallet balance?,wallet_balance
How much wallet credit do I have?,wallet_balance
Check my wallet funds.,wallet_balance
I want to know my wallet balance.,wallet_balance
Display my wallet credits.,wallet_balance
Mere wallet ka balance kya hai?,wallet_balance
Mera wallet balance batao.,wallet_balance
Wallet mein kitne paise hain?,wallet_balance
Wallet balance check karo.,wallet_balance
Mera wallet amount dikhao.,wallet_balance
Wallet mein balance kitna hai?,wallet_balance
Available wallet balance batao.,wallet_balance
Wallet details dikhao.,wallet_balance
Wallet mein paisa bacha hai kya?,wallet_balance
Mujhe wallet balance dekhna hai.,wallet_balance
Wallet credit kitna hai?,wallet_balance
Mera wallet check karo.,wallet_balance
Wallet amount batao.,wallet_balance
Wallet ka current balance dikhao.,wallet_balance
Wallet funds kitne hain?,wallet_balance
Wallet balance check kar do.,wallet_balance
Please mera wallet dikhao.,wallet_balance
Wallet mein kitna paisa hai?,wallet_balance
Can you check mera wallet?,wallet_balance
